date,total_users
2020-08-28T00:00:00+00:00,48439
2020-08-29T00:00:00+00:00,48537
2020-08-30T00:00:00+00:00,48627
2020-08-31T00:00:00+00:00,48715
2020-09-01T00:00:00+00:00,48774
2020-09-02T00:00:00+00:00,48840
2020-09-03T00:00:00+00:00,48904
2020-09-04T00:00:00+00:00,48983
2020-09-05T00:00:00+00:00,49065
2020-09-06T00:00:00+00:00,49177
2020-09-07T00:00:00+00:00,49285
2020-09-08T00:00:00+00:00,49389
2020-09-09T00:00:00+00:00,49453
2020-09-10T00:00:00+00:00,49512
2020-09-11T00:00:00+00:00,49585
2020-09-12T00:00:00+00:00,49672
2020-09-13T00:00:00+00:00,49760
2020-09-14T00:00:00+00:00,49863
2020-09-15T00:00:00+00:00,49969
2020-09-16T00:00:00+00:00,50077
2020-09-17T00:00:00+00:00,50117
2020-09-18T00:00:00+00:00,50191
2020-09-19T00:00:00+00:00,50296
2020-09-20T00:00:00+00:00,50403
2020-09-21T00:00:00+00:00,50475
2020-09-22T00:00:00+00:00,50540
2020-09-23T00:00:00+00:00,50600
2020-09-24T00:00:00+00:00,50684
2020-09-25T00:00:00+00:00,50780
2020-09-26T00:00:00+00:00,50863
2020-09-27T00:00:00+00:00,50939
2020-09-28T00:00:00+00:00,50987
2020-09-29T00:00:00+00:00,51028
2020-09-30T00:00:00+00:00,51075
2020-10-01T00:00:00+00:00,51143
2020-10-02T00:00:00+00:00,51201
2020-10-03T00:00:00+00:00,51259
2020-10-04T00:00:00+00:00,51336
2020-10-05T00:00:00+00:00,51404
2020-10-06T00:00:00+00:00,51467
2020-10-07T00:00:00+00:00,51516
2020-10-08T00:00:00+00:00,51571
2020-10-09T00:00:00+00:00,51639
2020-10-10T00:00:00+00:00,51717
2020-10-11T00:00:00+00:00,51788
2020-10-12T00:00:00+00:00,51852
2020-10-13T00:00:00+00:00,51918
2020-10-14T00:00:00+00:00,52035
2020-10-15T00:00:00+00:00,60687
2020-10-16T00:00:00+00:00,67345
2020-10-17T00:00:00+00:00,72079
2020-10-18T00:00:00+00:00,72444
2020-10-19T00:00:00+00:00,73165
2020-10-20T00:00:00+00:00,75733
2020-10-21T00:00:00+00:00,81348
2020-10-22T00:00:00+00:00,86921
2020-10-23T00:00:00+00:00,91057
2020-10-24T00:00:00+00:00,95152
2020-10-25T00:00:00+00:00,98965
2020-10-26T00:00:00+00:00,102259
2020-10-27T00:00:00+00:00,106063
2020-10-28T00:00:00+00:00,110059
2020-10-29T00:00:00+00:00,114733
2020-10-30T00:00:00+00:00,119766
2020-10-31T00:00:00+00:00,126285
2020-11-01T00:00:00+00:00,132257
2020-11-02T00:00:00+00:00,137493
2020-11-03T00:00:00+00:00,144103
2020-11-04T00:00:00+00:00,149580
2020-11-05T00:00:00+00:00,154425
2020-11-06T00:00:00+00:00,158942
2020-11-07T00:00:00+00:00,164164
2020-11-08T00:00:00+00:00,171394
2020-11-09T00:00:00+00:00,176928
2020-11-10T00:00:00+00:00,181868
2020-11-11T00:00:00+00:00,186570
2020-11-12T00:00:00+00:00,190910
2020-11-13T00:00:00+00:00,195226
2020-11-14T00:00:00+00:00,199877
2020-11-15T00:00:00+00:00,202587
2020-11-16T00:00:00+00:00,205091
2020-11-17T00:00:00+00:00,210458
2020-11-18T00:00:00+00:00,215424
2020-11-19T00:00:00+00:00,220968
2020-11-20T00:00:00+00:00,227662
2020-11-21T00:00:00+00:00,235041
2020-11-22T00:00:00+00:00,242489
2020-11-23T00:00:00+00:00,244145
2020-11-24T00:00:00+00:00,244587
2020-11-25T00:00:00+00:00,250845
2020-11-26T00:00:00+00:00,251156
2020-11-27T00:00:00+00:00,251615
2020-11-28T00:00:00+00:00,252174
2020-11-29T00:00:00+00:00,252747
2020-11-30T00:00:00+00:00,253076
2020-12-01T00:00:00+00:00,253363
2020-12-02T00:00:00+00:00,253560
2020-12-03T00:00:00+00:00,253745
2020-12-04T00:00:00+00:00,253905
2020-12-05T00:00:00+00:00,254072
2020-12-06T00:00:00+00:00,254226
2020-12-07T00:00:00+00:00,254354
2020-12-08T00:00:00+00:00,254477
2020-12-09T00:00:00+00:00,254585
2020-12-10T00:00:00+00:00,254856
2020-12-11T00:00:00+00:00,257293
2020-12-12T00:00:00+00:00,267278
2020-12-13T00:00:00+00:00,277943
2020-12-14T00:00:00+00:00,286588
2020-12-15T00:00:00+00:00,290993
2020-12-16T00:00:00+00:00,295447
2020-12-17T00:00:00+00:00,297028
2020-12-18T00:00:00+00:00,297744
2020-12-19T00:00:00+00:00,298335
2020-12-20T00:00:00+00:00,298781
2020-12-21T00:00:00+00:00,299017
2020-12-22T00:00:00+00:00,299228
2020-12-23T00:00:00+00:00,299324
2020-12-24T00:00:00+00:00,299456
2020-12-25T00:00:00+00:00,299612
2020-12-26T00:00:00+00:00,299807
2020-12-27T00:00:00+00:00,299970
2020-12-28T00:00:00+00:00,300120
2020-12-29T00:00:00+00:00,300257
2020-12-30T00:00:00+00:00,300414
2020-12-31T00:00:00+00:00,300558
2021-01-01T00:00:00+00:00,300749
2021-01-02T00:00:00+00:00,300891
2021-01-03T00:00:00+00:00,301025
2021-01-04T00:00:00+00:00,301121
2021-01-05T00:00:00+00:00,301235
2021-01-06T00:00:00+00:00,301364
2021-01-07T00:00:00+00:00,301496
2021-01-08T00:00:00+00:00,301625
2021-01-09T00:00:00+00:00,301768
2021-01-10T00:00:00+00:00,301951
2021-01-11T00:00:00+00:00,302041
2021-01-12T00:00:00+00:00,302233
2021-01-13T00:00:00+00:00,302414
2021-01-14T00:00:00+00:00,302594
2021-01-15T00:00:00+00:00,302769
2021-01-16T00:00:00+00:00,302956
2021-01-17T00:00:00+00:00,303116
2021-01-18T00:00:00+00:00,303272
2021-01-19T00:00:00+00:00,303417
2021-01-20T00:00:00+00:00,303620
2021-01-21T00:00:00+00:00,303754
2021-01-22T00:00:00+00:00,303892
2021-01-23T00:00:00+00:00,304063
2021-01-24T00:00:00+00:00,304206
2021-01-25T00:00:00+00:00,304349
2021-01-26T00:00:00+00:00,304520
2021-01-27T00:00:00+00:00,304631
2021-01-28T00:00:00+00:00,304762
2021-01-29T00:00:00+00:00,304868
2021-01-30T00:00:00+00:00,305019
2021-01-31T00:00:00+00:00,305178
2021-02-01T00:00:00+00:00,305302
2021-02-02T00:00:00+00:00,305439
2021-02-03T00:00:00+00:00,305573
2021-02-04T00:00:00+00:00,305687
2021-02-05T00:00:00+00:00,305791
2021-02-06T00:00:00+00:00,305961
2021-02-07T00:00:00+00:00,306096
2021-02-08T00:00:00+00:00,306230
2021-02-09T00:00:00+00:00,306365
2021-02-10T00:00:00+00:00,306483
2021-02-11T00:00:00+00:00,306642
2021-02-12T00:00:00+00:00,306773
2021-02-13T00:00:00+00:00,306901
2021-02-14T00:00:00+00:00,307030
2021-02-15T00:00:00+00:00,307125
2021-02-16T00:00:00+00:00,307245
2021-02-17T00:00:00+00:00,307396
2021-02-18T00:00:00+00:00,307580
2021-02-19T00:00:00+00:00,307725
2021-02-20T00:00:00+00:00,307875
2021-02-21T00:00:00+00:00,308045
2021-02-22T00:00:00+00:00,308136
2021-02-23T00:00:00+00:00,308203
2021-02-24T00:00:00+00:00,308287
2021-02-25T00:00:00+00:00,308416
2021-02-26T00:00:00+00:00,308518
2021-02-27T00:00:00+00:00,308623
2021-02-28T00:00:00+00:00,308731
2021-03-01T00:00:00+00:00,308825
2021-03-02T00:00:00+00:00,308926
2021-03-03T00:00:00+00:00,309047
2021-03-04T00:00:00+00:00,309172
2021-03-05T00:00:00+00:00,309247
2021-03-06T00:00:00+00:00,309339
2021-03-07T00:00:00+00:00,309429
2021-03-08T00:00:00+00:00,309528
2021-03-09T00:00:00+00:00,309637
2021-03-10T00:00:00+00:00,309780
2021-03-11T00:00:00+00:00,309884
2021-03-12T00:00:00+00:00,309969
2021-03-13T00:00:00+00:00,310034
2021-03-14T00:00:00+00:00,310101
2021-03-15T00:00:00+00:00,310177
2021-03-16T00:00:00+00:00,310241
2021-03-17T00:00:00+00:00,310315
2021-03-18T00:00:00+00:00,310402
2021-03-19T00:00:00+00:00,310473
2021-03-20T00:00:00+00:00,310564
2021-03-21T00:00:00+00:00,310644
2021-03-22T00:00:00+00:00,310691
2021-03-23T00:00:00+00:00,310742
2021-03-24T00:00:00+00:00,310797
2021-03-25T00:00:00+00:00,310854
2021-03-26T00:00:00+00:00,310930
2021-03-27T00:00:00+00:00,311081
2021-03-28T00:00:00+00:00,311217
2021-03-29T00:00:00+00:00,311318
2021-03-30T00:00:00+00:00,311432
2021-03-31T00:00:00+00:00,311510
2021-04-01T00:00:00+00:00,311581
2021-04-02T00:00:00+00:00,311669
2021-04-03T00:00:00+00:00,311795
2021-04-04T00:00:00+00:00,311991
2021-04-05T00:00:00+00:00,312143
2021-04-06T00:00:00+00:00,312279
2021-04-07T00:00:00+00:00,312420
2021-04-08T00:00:00+00:00,312565
2021-04-09T00:00:00+00:00,312716
2021-04-10T00:00:00+00:00,312870
2021-04-11T00:00:00+00:00,313053
2021-04-12T00:00:00+00:00,313201
2021-04-13T00:00:00+00:00,313330
2021-04-14T00:00:00+00:00,313436
2021-04-15T00:00:00+00:00,313572
2021-04-16T00:00:00+00:00,313707
2021-04-17T00:00:00+00:00,313830
2021-04-18T00:00:00+00:00,313951
2021-04-19T00:00:00+00:00,314031
2021-04-20T00:00:00+00:00,314082
2021-04-21T00:00:00+00:00,314173
2021-04-22T00:00:00+00:00,314281
2021-04-23T00:00:00+00:00,314421
2021-04-24T00:00:00+00:00,314567
2021-04-25T00:00:00+00:00,314750
2021-04-26T00:00:00+00:00,314916
2021-04-27T00:00:00+00:00,315070
2021-04-28T00:00:00+00:00,315189
2021-04-29T00:00:00+00:00,315315
2021-04-30T00:00:00+00:00,315488
2021-05-01T00:00:00+00:00,315691
2021-05-02T00:00:00+00:00,315896
2021-05-03T00:00:00+00:00,316086
